"zipn","p","dperson","sp","sccost","dlcost","dbcost","stcost","sctime","dltime","dbtime","sttime","stransittime","sttotime","SCAV","AVtech","STAV","DLAW","DBAW","DBDW","PRCP","BKLN","TEMP","purpose","SCAW","STAW","scooter_av","dlbike_av","dkbike_av","sctransit_av","triptime","car_av","transit_av","rd_av","walk_av","bike_av","choice","cartime","transittime","rdtime","walktime","biketime","PRCP_1","PRCP_2","PRCP_3","BKLN_1","BKLN_2","BKLN_3","BKLN_4","purpose_1","purpose_2","purpose_3","purpose_4","purpose_5","purpose_6","who","age","race","edu","work","zipcode","hhsize","child","hhincome","idincome","veh","bike","higheredu","employ","white","stu_dummy","mean_hhincome","veh_dummy","gender_F","gender_M","gender_O","mean_idincome","originpurpose_errand","originpurpose_home","originpurpose_school","originpurpose_shopping","originpurpose_social","originpurpose_work","trippurp_HBO","trippurp_HBSHOP","trippurp_HBSOC","trippurp_HBW","trippurp_NHB","meanincomek","sccost_adj","dlcost_adj","dbcost_adj","stcost_adj","sttocost_adj","popdensity","BKLNn"
33418," 332"," 130","4"," 6.77","0.00","0.00","0.0","23"," 0"," 0","12","  7"," 19","1","1","5","0","0","0","3","3","80","2","1","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0",8,40,1,5,1,"33418	",5,1,"8",6,2,1,1,1,1,1,72500,1,0,1,0,42500,0,0,0,1,0,0,0,1,0,0,0,42.5,0.159294117647059,0,0,0,0.0470588235294118,773.0297047,0.5
33418," 332"," 130","6"," 4.46","0.00","0.00","3.0","23"," 0"," 0"," 9","  8"," 17","3","1","1","0","0","0","3","1","40","2","3","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0",8,40,1,5,1,"33418	",5,1,"8",6,2,1,1,1,1,1,72500,1,0,1,0,42500,0,0,0,1,0,0,0,1,0,0,0,42.5,0.104941176470588,0,0,0.0705882352941176,0.117647058823529,773.0297047,1
33418," 332"," 130","6"," 4.46","0.00","0.00","3.0","23"," 0"," 0"," 9","  8"," 17","3","1","1","0","0","0","3","1","40","2","3","0","1","0","0","0","45","0","0","0","0","1"," 5","0","0","0","0","45","0","0","1","1","0","0","0","0","1","0","0","0","0",8,40,1,5,1,"33418	",5,1,"8",6,2,1,1,1,1,1,72500,1,0,1,0,42500,0,0,0,1,0,0,0,1,0,0,0,42.5,0.104941176470588,0,0,0.0705882352941176,0.117647058823529,773.0297047,1
33418," 332"," 130","5"," 6.77","0.00","0.00","3.0","18"," 0"," 0"," 9","  8"," 17","0","1","1","0","0","0","2","4","60","2","0","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",8,40,1,5,1,"33418	",5,1,"8",6,2,1,1,1,1,1,72500,1,0,1,0,42500,0,0,0,1,0,0,0,1,0,0,0,42.5,0.159294117647059,0,0,0.0705882352941176,0.117647058823529,773.0297047,0
46218," 293"," 157","4"," 0.00","0.00","0.00","7.0"," 0"," 0"," 0","24"," 13"," 37","0","0","3","0","0","0","1","3","40","5","0","3","0","0","0","1","50","0","1","0","0","0"," 2","0","50","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0",9,30,1,5,1,"46218",5,1,"4",3,2,1,1,1,1,1,22500,1,0,1,0,17500,1,0,0,0,0,0,0,0,0,0,1,17.5,0,0,0,0.4,0.514285714285714,3076.629571,0.5
46218," 293"," 157","6"," 0.00","0.00","0.00","3.1"," 0"," 0"," 0"," 6"," 23"," 29","0","0","0","0","0","0","3","2","80","5","0","0","0","0","0","1","50","0","1","0","0","0","10","0","50","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0",9,30,1,5,1,"46218",5,1,"4",3,2,1,1,1,1,1,22500,1,0,1,0,17500,1,0,0,0,0,0,0,0,0,0,1,17.5,0,0,0,0.177142857142857,0.291428571428571,3076.629571,0.8
46218," 293"," 157","5"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18"," 16"," 34","0","0","1","0","0","0","3","2","60","5","0","1","0","0","0","1","50","0","1","0","0","0","10","0","50","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0",9,30,1,5,1,"46218",5,1,"4",3,2,1,1,1,1,1,22500,1,0,1,0,17500,1,0,0,0,0,0,0,0,0,0,1,17.5,0,0,0,0.211428571428571,0.325714285714286,3076.629571,0.8
47885," 285","  98","4"," 5.03","0.00","0.00","3.0","16"," 0"," 0"," 6","  6"," 12","0","1","1","0","0","0","1","1","80","3","0","0","0","0","0","1","30","0","0","0","0","1"," 5","0","0","0","0","30","1","0","0","1","0","0","0","0","0","1","0","0","0",10,30,1,5,1,"47885",3,1,"6",5,1,1,1,1,1,0,42500,1,0,1,0,30000,0,0,1,0,0,0,0,0,0,0,1,30,0.167666666666667,0,0,0.1,0.166666666666667,109.440105,1
47885," 285","  98","4"," 5.03","0.00","0.00","3.0","16"," 0"," 0"," 6","  6"," 12","0","1","1","0","0","0","1","1","80","3","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0",10,30,1,5,1,"47885",3,1,"6",5,1,1,1,1,1,0,42500,1,0,1,0,30000,0,0,1,0,0,0,0,0,0,0,1,30,0.167666666666667,0,0,0.1,0.166666666666667,109.440105,1
47885," 285","  98","5"," 5.03","0.00","0.00","0.0","16"," 0"," 0"," 5","  7"," 12","0","1","3","0","0","0","3","1","95","3","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0",10,30,1,5,1,"47885",3,1,"6",5,1,1,1,1,1,0,42500,1,0,1,0,30000,0,0,1,0,0,0,0,0,0,0,1,30,0.167666666666667,0,0,0,0.0666666666666667,109.440105,1
47885," 285","  98","6"," 0.00","0.00","0.00","0.0","16"," 0"," 0"," 8","  5"," 13","1","1","3","0","0","0","1","2","95","3","1","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",10,30,1,5,1,"47885",3,1,"6",5,1,1,1,1,1,0,42500,1,0,1,0,30000,0,0,1,0,0,0,0,0,0,0,1,30,0,0,0,0,0.0666666666666667,109.440105,0.8
47885," 285","  98","6"," 0.00","0.00","0.00","0.0","16"," 0"," 0"," 8","  5"," 13","1","1","3","0","0","0","1","2","95","3","1","0","1","0","0","0","30","0","0","0","0","1"," 5","0","0","0","0","30","1","0","0","0","1","0","0","0","0","1","0","0","0",10,30,1,5,1,"47885",3,1,"6",5,1,1,1,1,1,0,42500,1,0,1,0,30000,0,0,1,0,0,0,0,0,0,0,1,30,0,0,0,0,0.0666666666666667,109.440105,0.8
47885," 285","  98","5"," 5.03","0.00","0.00","0.0","16"," 0"," 0"," 5","  7"," 12","0","1","3","0","0","0","3","1","95","3","0","0","0","0","0","1","30","0","0","0","0","1"," 5","0","0","0","0","30","0","0","1","1","0","0","0","0","0","1","0","0","0",10,30,1,5,1,"47885",3,1,"6",5,1,1,1,1,1,0,42500,1,0,1,0,30000,0,0,1,0,0,0,0,0,0,0,1,30,0.167666666666667,0,0,0,0.0666666666666667,109.440105,1
17110," 256","  94","6"," 8.34","0.00","0.00","3.0","29"," 0"," 0","12"," 10"," 22","5","1","3","0","0","0","3","4","60","4","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0",11,37,1,5,1,"17110",2,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.13344,0,0,0.048,0.08,1914.211846,0
17110," 256","  94","4"," 8.34","0.00","0.00","2.0","35"," 0"," 0"," 4"," 15"," 19","5","1","3","0","0","0","3","2","80","4","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0",11,37,1,5,1,"17110",2,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.13344,0,0,0.032,0.064,1914.211846,0.8
17110," 256","  94","5"," 5.40","0.00","0.00","0.0","29"," 0"," 0"," 4"," 15"," 19","5","1","3","0","0","0","1","2","95","4","5","0","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",11,37,1,5,1,"17110",2,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.0864,0,0,0,0.032,1914.211846,0.8
17110," 256","  94","6"," 8.34","0.00","0.00","3.0","29"," 0"," 0","12"," 10"," 22","5","1","3","0","0","0","3","4","60","4","5","0","0","0","0","1","15","1","0","0","0","0","10","15","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0",11,37,1,5,1,"17110",2,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.13344,0,0,0.048,0.08,1914.211846,0
17110," 256","  94","5"," 5.40","0.00","0.00","0.0","29"," 0"," 0"," 4"," 15"," 19","5","1","3","0","0","0","1","2","95","4","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",11,37,1,5,1,"17110",2,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.0864,0,0,0,0.032,1914.211846,0.8
17110," 256","  94","4"," 8.34","0.00","0.00","2.0","35"," 0"," 0"," 4"," 15"," 19","5","1","3","0","0","0","3","2","80","4","5","0","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0",11,37,1,5,1,"17110",2,0,"7",7,2,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.13344,0,0,0.032,0.064,1914.211846,0.8
90201," 177","  83","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0"," 6"," 29"," 35","0","0","1","0","0","0","2","1","60","3","0","1","0","0","0","1","25","1","0","0","0","0"," 1","25","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",12,25,1,5,1,"90201",3,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0,0,0,0,0.032,17058.95233,1
90201," 177","  83","6"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0"," 6"," 29"," 35","0","0","0","0","0","0","3","4","60","3","0","0","0","0","0","1","25","1","0","0","0","0"," 1","25","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",12,25,1,5,1,"90201",3,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0,0,0,0,0.032,17058.95233,0
90201," 177","  83","4"," 0.00","0.00","0.00","9.4"," 0"," 0"," 0","24"," 18"," 42","0","0","5","0","0","0","2","1","40","3","0","5","0","0","0","1","25","1","0","0","0","0"," 1","25","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",12,25,1,5,1,"90201",3,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0,0,0,0.1504,0.1824,17058.95233,1
34205," 109","  27","4"," 0.00","0.00","0.00","2.0","19"," 0"," 0"," 8","  5"," 13","3","0","1","0","0","0","3","1","95","1","3","1","1","0","0","0","30","0","0","0","0","1"," 5","0","0","0","0","30","0","0","1","1","0","0","0","1","0","0","0","0","0",13,69,1,5,1,"34205",4,0,"7",7,3,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0,0,0,0.032,0.064,4573.014649,1
34205," 109","  27","5"," 3.42","0.00","0.00","4.0","13"," 0"," 0"," 8","  5"," 13","0","0","1","0","0","0","1","2","80","1","0","1","1","0","0","0","30","0","0","0","0","1"," 5","0","0","0","0","30","1","0","0","0","1","0","0","1","0","0","0","0","0",13,69,1,5,1,"34205",4,0,"7",7,3,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.05472,0,0,0.064,0.096,4573.014649,0.8
34205," 109","  27","5"," 3.42","0.00","0.00","4.0","13"," 0"," 0"," 8","  5"," 13","0","0","1","0","0","0","1","2","80","1","0","1","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0",13,69,1,5,1,"34205",4,0,"7",7,3,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.05472,0,0,0.064,0.096,4573.014649,0.8
34205," 109","  27","4"," 0.00","0.00","0.00","2.0","19"," 0"," 0"," 8","  5"," 13","3","0","1","0","0","0","3","1","95","1","3","1","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0",13,69,1,5,1,"34205",4,0,"7",7,3,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0,0,0,0.032,0.064,4573.014649,1
34205," 109","  27","6"," 6.64","0.00","0.00","3.0","19"," 0"," 0"," 8","  5"," 13","3","0","0","0","0","0","1","1","80","1","3","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",13,69,1,5,1,"34205",4,0,"7",7,3,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.10624,0,0,0.048,0.08,4573.014649,1
34205," 109","  27","6"," 6.64","0.00","0.00","3.0","19"," 0"," 0"," 8","  5"," 13","3","0","0","0","0","0","1","1","80","1","3","0","1","0","0","0","30","0","0","0","0","1"," 5","0","0","0","0","30","1","0","0","1","0","0","0","1","0","0","0","0","0",13,69,1,5,1,"34205",4,0,"7",7,3,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,1,0,0,0,0,0,0,1,62.5,0.10624,0,0,0.048,0.08,4573.014649,1
23456,"  62","  33","6"," 0.00","0.00","0.00","1.9"," 0"," 0"," 0"," 6","224","230","0","0","1","0","0","0","2","2","80","2","0","1","0","0","0","1","120","1","0","0","0","0","10","120","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0",14,55,1,5,1,"23456",3,1,"6",6,3,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0,0.0447058823529412,0.0917647058823529,1022.485675,0.8
23456,"  62","  33","5"," 0.00","0.00","0.00","5.5"," 0"," 0"," 0","18","217","235","0","0","1","0","0","0","1","4","95","2","0","1","0","0","0","1","120","1","0","0","0","0"," 1","120","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0",14,55,1,5,1,"23456",3,1,"6",6,3,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0,0.129411764705882,0.176470588235294,1022.485675,0
23456,"  62","  33","4"," 0.00","0.00","0.00","5.5"," 0"," 0"," 0","18","217","235","0","0","1","0","0","0","2","4","40","2","0","1","0","0","0","1","120","1","0","0","0","0","10","120","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",14,55,1,5,1,"23456",3,1,"6",6,3,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0,0.129411764705882,0.176470588235294,1022.485675,0
15216,"2431"," 567","6"," 0.00","0.00","0.00","2.0","13"," 0"," 0"," 6","  6"," 12","1","0","3","0","0","0","3","1","60","1","1","3","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0",15,30,1,5,2,"15216",3,1,"4",3,1,1,1,1,1,1,22500,1,0,1,0,17500,0,0,1,0,0,0,0,0,0,0,1,17.5,0,0,0,0.114285714285714,0.228571428571429,6821.501607,1
15216,"2431"," 567","5"," 0.00","0.00","0.00","2.0","13"," 0"," 0"," 2","  8"," 10","5","0","0","0","0","0","1","2","95","1","5","0","0","0","0","1","30","0","0","0","0","1"," 5","0","0","0","0","30","1","0","0","0","1","0","0","1","0","0","0","0","0",15,30,1,5,2,"15216",3,1,"4",3,1,1,1,1,1,1,22500,1,0,1,0,17500,0,0,1,0,0,0,0,0,0,0,1,17.5,0,0,0,0.114285714285714,0.228571428571429,6821.501607,0.8
15216,"2431"," 567","5"," 0.00","0.00","0.00","2.0","13"," 0"," 0"," 2","  8"," 10","5","0","0","0","0","0","1","2","95","1","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0",15,30,1,5,2,"15216",3,1,"4",3,1,1,1,1,1,1,22500,1,0,1,0,17500,0,0,1,0,0,0,0,0,0,0,1,17.5,0,0,0,0.114285714285714,0.228571428571429,6821.501607,0.8
15216,"2431"," 567","4"," 0.00","0.00","0.00","0.0","13"," 0"," 0"," 2","  8"," 10","0","0","3","0","0","0","1","4","95","1","0","3","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0",15,30,1,5,2,"15216",3,1,"4",3,1,1,1,1,1,1,22500,1,0,1,0,17500,0,0,1,0,0,0,0,0,0,0,1,17.5,0,0,0,0,0.114285714285714,6821.501607,0
15216,"2431"," 567","4"," 0.00","0.00","0.00","0.0","13"," 0"," 0"," 2","  8"," 10","0","0","3","0","0","0","1","4","95","1","0","3","0","0","0","1","30","0","0","0","0","1"," 5","0","0","0","0","30","1","0","0","0","0","0","1","1","0","0","0","0","0",15,30,1,5,2,"15216",3,1,"4",3,1,1,1,1,1,1,22500,1,0,1,0,17500,0,0,1,0,0,0,0,0,0,0,1,17.5,0,0,0,0,0.114285714285714,6821.501607,0
15216,"2431"," 567","6"," 0.00","0.00","0.00","2.0","13"," 0"," 0"," 6","  6"," 12","1","0","3","0","0","0","3","1","60","1","1","3","0","0","0","1","30","0","0","0","0","1"," 5","0","0","0","0","30","0","0","1","1","0","0","0","1","0","0","0","0","0",15,30,1,5,2,"15216",3,1,"4",3,1,1,1,1,1,1,22500,1,0,1,0,17500,0,0,1,0,0,0,0,0,0,0,1,17.5,0,0,0,0.114285714285714,0.228571428571429,6821.501607,1
54403,"2382","1209","6"," 0.00","0.00","0.00","4.0"," 0"," 0"," 0","12","369","381","0","0","0","0","0","0","2","1","60","6","0","0","0","0","0","1","180","1","0","0","0","0"," 1","180","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1",16,32,1,5,1,"54403",3,1,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0,0,0,0.0941176470588235,0.141176470588235,181.4403397,1
54403,"2382","1209","4"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18","366","384","0","0","1","0","0","0","3","3","60","6","0","1","0","0","0","1","180","1","0","0","0","0","10","180","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1",16,32,1,5,1,"54403",3,1,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0,0,0,0,0.0470588235294118,181.4403397,0.5
54403,"2382","1209","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","18","366","384","0","0","0","0","0","0","2","4","60","6","0","0","0","0","0","1","180","1","0","0","0","0","10","180","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1",16,32,1,5,1,"54403",3,1,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,0,0,0,1,0,0,0,0,0,1,42.5,0,0,0,0,0.0470588235294118,181.4403397,0
10001,"2183","1110","5"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","12"," 25"," 37","0","1","0","0","0","0","3","4","80","5","0","0","0","0","0","1","120","0","0","0","0","1"," 5","0","0","0","0","120","0","0","1","0","0","0","1","0","0","0","0","1","0",17,32,1,6,1,"10001",6,2,"6",6,6,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0,0,0,0,0.0470588235294118,34368.07818,0
10001,"2183","1110","6"," 0.00","0.00","0.00","4.6"," 0"," 0"," 0","24"," 18"," 42","0","1","5","0","0","0","2","1","95","5","0","0","0","0","0","1","120","0","0","0","0","1"," 5","0","0","0","0","120","0","1","0","1","0","0","0","0","0","0","0","1","0",17,32,1,6,1,"10001",6,2,"6",6,6,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0,0,0,0.108235294117647,0.155294117647059,34368.07818,1
10001,"2183","1110","4"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0"," 6"," 29"," 35","0","1","5","0","0","0","1","2","95","5","0","0","0","0","0","1","120","0","0","0","0","1"," 5","0","0","0","0","120","1","0","0","0","1","0","0","0","0","0","0","1","0",17,32,1,6,1,"10001",6,2,"6",6,6,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,0,0,0,1,0,42.5,0,0,0,0,0.0470588235294118,34368.07818,0.8
24201,"2069","1055","4"," 0.00","0.00","0.00","5.5"," 0"," 0"," 0","18"," 86","104","0","0","5","0","0","0","1","1","60","5","0","5","0","0","0","1","60","1","0","0","0","0","10","60","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0",18,41,1,6,1,"24201",4,3,"11",11,6,1,1,1,1,0,225000,1,0,1,0,225000,0,0,0,0,0,1,0,0,0,0,1,225,0,0,0,0.0244444444444444,0.0333333333333333,1651.964096,1
24201,"2069","1055","6"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0"," 6"," 93"," 99","0","0","3","0","0","0","3","3","80","5","0","3","0","0","0","1","60","1","0","0","0","0","10","60","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0",18,41,1,6,1,"24201",4,3,"11",11,6,1,1,1,1,0,225000,1,0,1,0,225000,0,0,0,0,0,1,0,0,0,0,1,225,0,0,0,0,0.00888888888888889,1651.964096,0.5
24201,"2069","1055","5"," 0.00","0.00","0.00","5.2"," 0"," 0"," 0","12"," 89","101","0","0","5","0","0","0","1","4","80","5","0","5","0","0","0","1","60","1","0","0","0","0","10","60","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0",18,41,1,6,1,"24201",4,3,"11",11,6,1,1,1,1,0,225000,1,0,1,0,225000,0,0,0,0,0,1,0,0,0,0,1,225,0,0,0,0.0231111111111111,0.032,1651.964096,0
10001,"1954","1000","6"," 0.00","0.00","0.00","5.2"," 0"," 0"," 0","12"," 25"," 37","0","1","1","0","0","0","1","3","80","4","0","0","0","0","0","1","120","0","0","0","0","1"," 5","0","0","0","0","120","1","0","0","0","0","1","0","0","0","0","1","0","0",19,32,1,6,1,"10001",6,2,"7",7,10,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0832,0.1152,34368.07818,0.5
10001,"1954","1000","5"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18"," 22"," 40","0","1","1","0","0","0","1","3","40","4","0","0","0","0","0","1","120","0","0","0","0","1","10","0","0","0","0","120","1","0","0","0","0","1","0","0","0","0","1","0","0",19,32,1,6,1,"10001",6,2,"7",7,10,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0592,0.0912,34368.07818,0.5
10001,"1954","1000","4"," 0.00","0.00","0.00","0.0"," 0"," 0"," 0","24"," 18"," 42","0","1","1","0","0","0","2","4","60","4","0","0","0","0","0","1","120","0","0","0","0","1","10","0","0","0","0","120","0","1","0","0","0","0","1","0","0","0","1","0","0",19,32,1,6,1,"10001",6,2,"7",7,10,1,1,1,1,0,62500,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0,0.032,34368.07818,0
44060,"1828"," 949","5"," 0.00","0.00","0.00","3.1"," 0"," 0"," 0"," 6","134","140","0","0","5","0","0","0","1","2","60","4","0","5","0","0","0","1","80","1","0","0","0","0"," 1","80","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0",20,31,1,6,1,"44060",4,1,"9",7,2,1,1,1,1,0,125000,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0496,0.0816,1562.988345,0.8
44060,"1828"," 949","4"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18","127","145","0","0","0","0","0","0","2","1","80","4","0","0","0","0","0","1","80","1","0","0","0","0"," 1","80","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",20,31,1,6,1,"44060",4,1,"9",7,2,1,1,1,1,0,125000,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0592,0.0912,1562.988345,1
44060,"1828"," 949","6"," 0.00","0.00","0.00","1.9"," 0"," 0"," 0"," 6","134","140","0","0","5","0","0","0","2","1","95","4","0","5","0","0","0","1","80","1","0","0","0","0"," 1","80","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",20,31,1,6,1,"44060",4,1,"9",7,2,1,1,1,1,0,125000,1,0,1,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0304,0.0624,1562.988345,1
29412,"1769"," 929","4"," 0.00","0.00","0.00","5.2"," 0"," 0"," 0","12","174","186","0","0","0","0","0","0","2","4","60","5","0","0","0","0","0","1","100","1","0","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0",21,31,1,6,1,"29412",4,2,"8",1,3,1,1,1,1,1,72500,1,0,1,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,1.04,1.44,913.5619999,0
29412,"1769"," 929","6"," 0.00","0.00","0.00","5.2"," 0"," 0"," 0","12","174","186","0","0","1","0","0","0","1","2","60","5","0","1","0","0","0","1","100","1","0","0","0","0"," 1","100","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0",21,31,1,6,1,"29412",4,2,"8",1,3,1,1,1,1,1,72500,1,0,1,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,1.04,1.44,913.5619999,0.8
29412,"1769"," 929","5"," 0.00","0.00","0.00","7.3"," 0"," 0"," 0","18","171","189","0","0","5","0","0","0","2","4","40","5","0","5","0","0","0","1","100","1","0","0","0","0","10","100","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0",21,31,1,6,1,"29412",4,2,"8",1,3,1,1,1,1,1,72500,1,0,1,0,5000,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,1.46,1.86,913.5619999,0
59602,"1378"," 334","4"," 5.03","0.00","0.00","0.0","16"," 0"," 0"," 2","  8"," 10","0","1","0","0","0","0","2","4","40","4","0","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0",22,67,1,6,1,"59602",2,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0.08048,0,0,0,0.032,45.50658754,0
59602,"1378"," 334","5"," 0.00","0.00","0.00","3.0","19"," 0"," 0"," 5","  7"," 12","0","1","1","0","0","0","3","1","95","4","0","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0",22,67,1,6,1,"59602",2,0,"7",7,1,1,1,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,1,0,0,0,0,62.5,0,0,0,0.048,0.08,45.50658754,1
