zipn,p,sp,carcost,carpark,carfeetotal,transitcost,rdcost,cartime,transittime,rdtime,walktime,biketime,purpose,car_av,transit_av,rd_av,walk_av,bike_av,choice,who,purpose_1,purpose_2,purpose_3,purpose_4,purpose_5,purpose_6,age,race,edu,work,zipcode,hhsize,child,hhincome,idincome,veh,bike,higheredu,employ,white,stu_dummy,mean_hhincome,veh_dummy,gender_F,gender_M,gender_O,originpurp,originpurpose_errand,originpurpose_home,originpurpose_school,originpurpose_shopping,originpurpose_social,originpurpose_work,meanincomehh,meanincomeindiv,carfeetotal_adj,transitcost_adj,rdcost_adj,popdensity,carfeetotal_adjindiv,transitcost_adjindiv,rdcost_adjindiv
30311,465,2,4.38,8,12.38,3.5,52.77,66,111,56,546,188,3,1,1,1,1,0,1,1518,0,0,1,0,0,0,68,2,5,1,30311,3,0,6,6,5,0,1,1,0,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.291294118,0.082352941,1.241647059,2591.954948,0.291294118,0.082352941,1.241647059
30311,465,3,5.16,4,9.16,2.5,52.77,75,96,66,628,139,3,1,1,1,1,0,2,1518,0,0,1,0,0,0,68,2,5,1,30311,3,0,6,6,5,0,1,1,0,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.215529412,0.058823529,1.241647059,2591.954948,0.215529412,0.058823529,1.241647059
30311,465,1,5.16,12,17.16,3.5,52.77,66,96,75,546,164,3,1,1,1,1,0,1,1518,0,0,1,0,0,0,68,2,5,1,30311,3,0,6,6,5,0,1,1,0,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.403764706,0.082352941,1.241647059,2591.954948,0.403764706,0.082352941,1.241647059
30318,1132,1,0.49,12,12.49,3.5,9.36,9,11,10,63,19,4,1,1,1,1,0,2,1138,0,0,0,1,0,0,35,1,6,1,30318,1,0,7,7,1,0,1,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.19984,0.056,0.14976,2442.349244,0.19984,0.056,0.14976
30318,1132,3,0.56,8,8.56,1.5,8.14,9,11,9,85,26,4,1,1,1,1,0,2,1138,0,0,0,1,0,0,35,1,6,1,30318,1,0,7,7,1,0,1,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.13696,0.024,0.13024,2442.349244,0.13696,0.024,0.13024
30318,497,3,3.76,0,3.76,3.5,39,56,82,75,546,164,5,1,1,1,1,1,5,1492,0,0,0,0,1,0,27,1,5,1,30318,3,1,7,4,2,1,1,1,1,0,62500,1,0,1,0,1,0,0,0,0,0,1,62.5,22.5,0.06016,0.056,0.624,2442.349244,0.167111111,0.155555556,1.733333333
30318,497,2,5.08,12,17.08,2.5,52.77,66,96,75,464,188,5,1,1,1,1,1,5,1492,0,0,0,0,1,0,27,1,5,1,30318,3,1,7,4,2,1,1,1,1,0,62500,1,0,1,0,1,0,0,0,0,0,1,62.5,22.5,0.27328,0.04,0.84432,2442.349244,0.759111111,0.111111111,2.345333333
30318,1132,2,0.49,8,8.49,1.5,9.36,8,13,8,85,22,4,1,1,1,1,0,2,1138,0,0,0,1,0,0,35,1,6,1,30318,1,0,7,7,1,0,1,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.13584,0.024,0.14976,2442.349244,0.13584,0.024,0.14976
30318,497,1,4.42,12,16.42,2.5,52.77,66,82,75,628,139,5,1,1,1,1,1,1,1492,0,0,0,0,1,0,27,1,5,1,30318,3,1,7,4,2,1,1,1,1,0,62500,1,0,1,0,1,0,0,0,0,0,1,62.5,22.5,0.26272,0.04,0.84432,2442.349244,0.729777778,0.111111111,2.345333333
30319,72,3,0.76,8,8.76,2.5,17.01,19,24,16,157,40,6,1,1,1,1,0,1,1730,0,0,0,0,0,1,37,2,3,1,30319,3,1,8,1,2,0,0,1,0,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,5,0.120827586,0.034482759,0.23462069,3700.924677,1.752,0.5,3.402
30319,752,1,1.16,8,9.16,2.5,16.95,22,33,19,157,64,2,1,1,1,1,0,1,1354,0,1,0,0,0,0,43,1,7,1,30319,2,0,12,10,2,0,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,175,0.033309091,0.009090909,0.061636364,3700.924677,0.052342857,0.014285714,0.096857143
30319,72,2,1.03,12,13.03,2.5,12.57,19,28,16,181,40,6,1,1,1,1,0,1,1730,0,0,0,0,0,1,37,2,3,1,30319,3,1,8,1,2,0,0,1,0,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,5,0.179724138,0.034482759,0.17337931,3700.924677,2.606,0.5,2.514
30319,752,3,0.99,8,8.99,1.5,16.95,19,37,19,157,47,2,1,1,1,1,0,1,1354,0,1,0,0,0,0,43,1,7,1,30319,2,0,12,10,2,0,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,175,0.032690909,0.005454545,0.061636364,3700.924677,0.051371429,0.008571429,0.096857143
30319,72,1,0.89,4,4.89,2.5,12.57,19,32,19,134,47,6,1,1,1,1,0,1,1730,0,0,0,0,0,1,37,2,3,1,30319,3,1,8,1,2,0,0,1,0,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,5,0.067448276,0.034482759,0.17337931,3700.924677,0.978,0.5,2.514
30319,752,2,0.99,12,12.99,3.5,14.41,22,37,19,184,55,2,1,1,1,1,0,3,1354,0,1,0,0,0,0,43,1,7,1,30319,2,0,12,10,2,0,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,175,0.047236364,0.012727273,0.0524,3700.924677,0.074228571,0.02,0.082342857
30327,385,1,0.21,4,4.21,2.5,4.21,3,5,3,21,6,1,1,1,1,1,1,1,1591,1,0,0,0,0,0,52,1,5,1,30327,2,0,12,10,3,1,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,175,0.015309091,0.009090909,0.015309091,1322.692079,0.024057143,0.014285714,0.024057143
30327,385,2,0.29,4,4.29,3.5,4.84,3,5,3,25,6,1,1,1,1,1,1,4,1591,1,0,0,0,0,0,52,1,5,1,30327,2,0,12,10,3,1,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,175,0.0156,0.012727273,0.0176,1322.692079,0.024514286,0.02,0.027657143
30327,385,3,0.21,8,8.21,1.5,4.21,3,5,3,29,8,1,1,1,1,1,1,4,1591,1,0,0,0,0,0,52,1,5,1,30327,2,0,12,10,3,1,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,175,0.029854545,0.005454545,0.015309091,1322.692079,0.046914286,0.008571429,0.024057143
30329,219,1,0.68,0,0.68,1.5,9.61,11,14,9,65,27,3,1,1,1,1,1,5,1658,0,0,1,0,0,0,34,1,5,1,30329,3,1,7,7,2,1,1,1,1,0,62500,1,1,0,0,3,0,0,0,1,0,0,62.5,62.5,0.01088,0.024,0.15376,5275.231054,0.01088,0.024,0.15376
30329,219,3,0.68,12,12.68,1.5,8.36,8,14,11,77,27,3,1,1,1,1,1,3,1658,0,0,1,0,0,0,34,1,5,1,30329,3,1,7,7,2,1,1,1,1,0,62500,1,1,0,0,3,0,0,0,1,0,0,62.5,62.5,0.20288,0.024,0.13376,5275.231054,0.20288,0.024,0.13376
30329,219,2,0.59,8,8.59,3.5,7.11,9,14,9,77,20,3,1,1,1,1,1,5,1658,0,0,1,0,0,0,34,1,5,1,30329,3,1,7,7,2,1,1,1,1,0,62500,1,1,0,0,3,0,0,0,1,0,0,62.5,62.5,0.13744,0.056,0.11376,5275.231054,0.13744,0.056,0.11376
30340,792,3,1.19,4,5.19,1.5,17.59,32,41,28,231,80,6,1,1,1,1,0,1,1335,0,0,0,0,0,1,23,4,5,2,30340,4,1,6,4,3,0,1,1,0,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.122117647,0.035294118,0.413882353,3453.64822,0.230666667,0.066666667,0.781777778
30340,792,2,1.19,8,9.19,3.5,17.59,32,41,32,266,69,6,1,1,1,1,0,1,1335,0,0,0,0,0,1,23,4,5,2,30340,4,1,6,4,3,0,1,1,0,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.216235294,0.082352941,0.413882353,3453.64822,0.408444444,0.155555556,0.781777778
30340,792,1,1.19,12,13.19,3.5,17.59,24,41,24,231,69,6,1,1,1,1,0,1,1335,0,0,0,0,0,1,23,4,5,2,30340,4,1,6,4,3,0,1,1,0,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.310352941,0.082352941,0.413882353,3453.64822,0.586222222,0.155555556,0.781777778
30344,102,3,2,8,10,2.5,19.5,22,33,25,157,47,6,1,1,1,1,0,3,1682,0,0,0,0,0,1,49,2,5,1,30344,3,1,7,6,2,0,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.16,0.04,0.312,2627.418555,0.235294118,0.058823529,0.458823529
30344,102,2,1.74,0,1.74,3.5,14.41,22,28,19,212,47,6,1,1,1,1,0,3,1682,0,0,0,0,0,1,49,2,5,1,30344,3,1,7,6,2,0,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.02784,0.056,0.23056,2627.418555,0.040941176,0.082352941,0.339058824
30344,102,1,1.74,0,1.74,2.5,16.95,19,28,19,157,64,6,1,1,1,1,0,3,1682,0,0,0,0,0,1,49,2,5,1,30344,3,1,7,6,2,0,1,1,0,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.02784,0.04,0.2712,2627.418555,0.040941176,0.058823529,0.398823529
30461,1854,2,11.74,8,19.74,1.5,146.18,159,234,159,1327,539,6,1,1,1,1,0,1,757,0,0,0,0,0,1,50,1,3,2,30461,2,0,7,7,2,0,0,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,62.5,0.31584,0.024,2.33888,83.11401331,0.31584,0.024,2.33888
30461,1854,1,11.74,8,19.74,1.5,127.12,215,234,215,1327,468,6,1,1,1,1,0,2,757,0,0,0,0,0,1,50,1,3,2,30461,2,0,7,7,2,0,0,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,62.5,0.31584,0.024,2.03392,83.11401331,0.31584,0.024,2.03392
30461,1854,3,11.74,0,11.74,3.5,108.05,215,276,187,1796,539,6,1,1,1,1,0,1,757,0,0,0,0,0,1,50,1,3,2,30461,2,0,7,7,2,0,0,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,62.5,0.18784,0.056,1.7288,83.11401331,0.18784,0.056,1.7288
30530,367,1,1.2,8,9.2,3.5,10.03,10,17,14,83,25,1,1,1,1,1,1,1,1572,1,0,0,0,0,0,26,1,3,1,30530,3,0,3,2,3,1,0,1,1,0,17500,1,0,1,0,2,0,1,0,0,0,0,17.5,12.5,0.525714286,0.2,0.573142857,86.25667493,0.736,0.28,0.8024
30530,367,3,1.04,12,13.04,3.5,8.53,12,17,10,83,25,1,1,1,1,1,1,1,1572,1,0,0,0,0,0,26,1,3,1,30530,3,0,3,2,3,1,0,1,1,0,17500,1,0,1,0,2,0,1,0,0,0,0,17.5,12.5,0.745142857,0.2,0.487428571,86.25667493,1.0432,0.28,0.6824
30530,367,2,1.2,4,5.2,2.5,11.53,14,20,10,83,34,1,1,1,1,1,1,1,1572,1,0,0,0,0,0,26,1,3,1,30530,3,0,3,2,3,1,0,1,1,0,17500,1,0,1,0,2,0,1,0,0,0,0,17.5,12.5,0.297142857,0.142857143,0.658857143,86.25667493,0.416,0.2,0.9224
30542,629,3,0.35,4,4.35,3.5,4.46,4,8,5,38,13,5,1,1,1,1,1,5,66,0,0,0,0,1,0,27,6,5,1,30542,4,2,6,6,2,1,1,1,0,0,42500,1,1,0,0,3,0,0,0,1,0,0,42.5,42.5,0.102352941,0.082352941,0.104941176,756.9962797,0.102352941,0.082352941,0.104941176
30542,629,1,0.35,12,12.35,1.5,4.46,5,6,4,38,13,5,1,1,1,1,1,1,66,0,0,0,0,1,0,27,6,5,1,30542,4,2,6,6,2,1,1,1,0,0,42500,1,1,0,0,3,0,0,0,1,0,0,42.5,42.5,0.290588235,0.035294118,0.104941176,756.9962797,0.290588235,0.035294118,0.104941176
30542,629,2,0.35,12,12.35,1.5,6.03,4,7,4,32,13,5,1,1,1,1,1,1,66,0,0,0,0,1,0,27,6,5,1,30542,4,2,6,6,2,1,1,1,0,0,42500,1,1,0,0,3,0,0,0,1,0,0,42.5,42.5,0.290588235,0.035294118,0.141882353,756.9962797,0.290588235,0.035294118,0.141882353
30606,576,1,0,4,4,1.5,2.47,0,1,0,3,1,6,1,1,1,1,1,2,86,0,0,0,0,0,1,25,1,5,1,30606,4,2,5,4,2,1,1,1,1,1,30000,1,0,1,0,5,0,0,1,0,0,0,30,22.5,0.133333333,0.05,0.082333333,1320.107643,0.177777778,0.066666667,0.109777778
30606,576,3,0,0,0,3.5,2.1,0,1,0,4,1,6,1,1,1,1,1,3,86,0,0,0,0,0,1,25,1,5,1,30606,4,2,5,4,2,1,1,1,1,1,30000,1,0,1,0,5,0,0,1,0,0,0,30,22.5,0,0.116666667,0.07,1320.107643,0,0.155555556,0.093333333
30606,576,2,0,8,8,3.5,2.84,0,1,0,3,1,6,1,1,1,1,1,4,86,0,0,0,0,0,1,25,1,5,1,30606,4,2,5,4,2,1,1,1,1,1,30000,1,0,1,0,5,0,0,1,0,0,0,30,22.5,0.266666667,0.116666667,0.094666667,1320.107643,0.355555556,0.155555556,0.126222222
31079,483,2,3.09,12,15.09,1.5,42.6,44,65,52,370,131,3,1,1,1,1,1,1,1502,0,0,1,0,0,0,32,1,3,2,31079,1,0,1,1,1,1,0,1,1,0,5000,1,1,0,0,2,0,1,0,0,0,0,5,5,3.018,0.3,8.52,21.43770282,3.018,0.3,8.52
31079,483,1,3.09,8,11.09,3.5,31.49,60,77,60,501,131,3,1,1,1,1,1,1,1502,0,0,1,0,0,0,32,1,3,2,31079,1,0,1,1,1,1,0,1,1,0,5000,1,1,0,0,2,0,1,0,0,0,0,5,5,2.218,0.7,6.298,21.43770282,2.218,0.7,6.298
31079,483,3,3.55,8,11.55,2.5,31.49,44,65,60,501,111,3,1,1,1,1,1,1,1502,0,0,1,0,0,0,32,1,3,2,31079,1,0,1,1,1,1,0,1,1,0,5000,1,1,0,0,2,0,1,0,0,0,0,5,5,2.31,0.5,6.298,21.43770282,2.31,0.5,6.298
31201,105,2,0.65,4,4.65,2.5,8.63,10,18,12,85,25,3,1,1,1,1,1,5,1696,0,0,1,0,0,0,59,1,5,1,31201,1,0,1,1,1,1,1,1,1,0,5000,1,1,0,0,2,0,1,0,0,0,0,5,5,0.93,0.5,1.726,823.2475099,0.93,0.5,1.726
31201,105,1,0.77,4,4.77,2.5,10.16,10,18,12,99,34,3,1,1,1,1,1,5,1696,0,0,1,0,0,0,59,1,5,1,31201,1,0,1,1,1,1,1,1,1,0,5000,1,1,0,0,2,0,1,0,0,0,0,5,5,0.954,0.5,2.032,823.2475099,0.954,0.5,2.032
31201,105,3,0.65,8,8.65,1.5,8.63,12,15,14,114,30,3,1,1,1,1,1,5,1696,0,0,1,0,0,0,59,1,5,1,31201,1,0,1,1,1,1,1,1,1,0,5000,1,1,0,0,2,0,1,0,0,0,0,5,5,1.73,0.3,1.726,823.2475099,1.73,0.3,1.726
31207,970,2,0.81,0,0.81,2.5,9.36,8,13,9,85,19,4,1,1,1,1,1,1,1231,0,0,0,1,0,0,20,2,4,2,31207,2,0,1,1,2,1,0,1,0,1,5000,1,1,0,0,1,0,0,0,0,0,1,5,5,0.162,0.5,1.872,5662.790698,0.162,0.5,1.872
31207,970,3,0.6,4,4.6,2.5,8.14,8,15,10,85,22,4,1,1,1,1,1,1,1231,0,0,0,1,0,0,20,2,4,2,31207,2,0,1,1,2,1,0,1,0,1,5000,1,1,0,0,1,0,0,0,0,0,1,5,5,0.92,0.5,1.628,5662.790698,0.92,0.5,1.628
31207,970,1,0.6,12,12.6,1.5,6.92,8,13,9,74,19,4,1,1,1,1,1,1,1231,0,0,0,1,0,0,20,2,4,2,31207,2,0,1,1,2,1,0,1,0,1,5000,1,1,0,0,1,0,0,0,0,0,1,5,5,2.52,0.3,1.384,5662.790698,2.52,0.3,1.384
31313,930,1,2.58,12,14.58,3.5,21.62,30,59,35,247,100,6,1,1,1,1,1,5,1262,0,0,0,0,0,1,32,1,5,1,31313,2,1,8,8,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.201103448,0.048275862,0.298206897,637.0246262,0.166628571,0.04,0.247085714
31313,226,3,1.86,12,13.86,1.5,17.59,28,47,24,197,80,4,1,1,1,1,1,1,1475,0,0,0,1,0,0,38,1,5,1,31313,4,2,5,4,2,1,1,1,1,0,30000,1,1,0,0,4,1,0,0,0,0,0,30,22.5,0.462,0.05,0.586333333,637.0246262,0.616,0.066666667,0.781777778
31313,930,2,2.24,12,14.24,3.5,25.43,35,51,35,290,87,6,1,1,1,1,1,5,1262,0,0,0,0,0,1,32,1,5,1,31313,2,1,8,8,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.196413793,0.048275862,0.350758621,637.0246262,0.162742857,0.04,0.290628571
31313,849,3,1.21,0,1.21,1.5,16.94,22,33,25,184,55,3,1,1,1,1,1,5,1291,0,0,1,0,0,0,30,1,5,1,31313,3,1,6,6,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.028470588,0.035294118,0.398588235,637.0246262,0.028470588,0.035294118,0.398588235
31313,226,1,1.86,0,1.86,3.5,23.8,24,47,28,266,80,4,1,1,1,1,1,1,1475,0,0,0,1,0,0,38,1,5,1,31313,4,2,5,4,2,1,1,1,1,0,30000,1,1,0,0,4,1,0,0,0,0,0,30,22.5,0.062,0.116666667,0.793333333,637.0246262,0.082666667,0.155555556,1.057777778
31313,849,2,1.21,0,1.21,2.5,16.94,25,33,19,212,47,3,1,1,1,1,1,5,1291,0,0,1,0,0,0,30,1,5,1,31313,3,1,6,6,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.028470588,0.058823529,0.398588235,637.0246262,0.028470588,0.058823529,0.398588235
31313,930,3,2.24,8,10.24,3.5,25.43,30,59,40,334,87,6,1,1,1,1,1,5,1262,0,0,0,0,0,1,32,1,5,1,31313,2,1,8,8,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.141241379,0.048275862,0.350758621,637.0246262,0.117028571,0.04,0.290628571
31313,849,1,1.21,12,13.21,3.5,19.49,25,37,25,212,64,3,1,1,1,1,1,5,1291,0,0,1,0,0,0,30,1,5,1,31313,3,1,6,6,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.310823529,0.082352941,0.458588235,637.0246262,0.310823529,0.082352941,0.458588235
31313,226,2,1.86,0,1.86,3.5,17.59,28,35,24,231,69,4,1,1,1,1,1,1,1475,0,0,0,1,0,0,38,1,5,1,31313,4,2,5,4,2,1,1,1,1,0,30000,1,1,0,0,4,1,0,0,0,0,0,30,22.5,0.062,0.116666667,0.586333333,637.0246262,0.082666667,0.155555556,0.781777778
31407,158,2,0.06,12,12.06,3.5,2.42,1,1,1,7,3,2,1,1,1,1,1,5,1717,0,1,0,0,0,0,30,1,5,2,31407,2,0,6,4,2,1,1,1,1,0,42500,1,1,0,0,4,1,0,0,0,0,0,42.5,22.5,0.283764706,0.082352941,0.056941176,255.7909605,0.536,0.155555556,0.107555556
31407,158,1,0.06,12,12.06,3.5,2.84,1,1,1,9,2,2,1,1,1,1,1,5,1717,0,1,0,0,0,0,30,1,5,2,31407,2,0,6,4,2,1,1,1,1,0,42500,1,1,0,0,4,1,0,0,0,0,0,42.5,22.5,0.283764706,0.082352941,0.066823529,255.7909605,0.536,0.155555556,0.126222222
31407,158,3,0.08,8,8.08,3.5,2.84,1,1,1,7,2,2,1,1,1,1,1,5,1717,0,1,0,0,0,0,30,1,5,2,31407,2,0,6,4,2,1,1,1,1,0,42500,1,1,0,0,4,1,0,0,0,0,0,42.5,22.5,0.190117647,0.082352941,0.066823529,255.7909605,0.359111111,0.155555556,0.126222222
31410,102,3,2.25,8,10.25,2.5,19.5,22,33,25,157,47,6,1,1,1,1,1,1,321,0,0,0,0,0,1,53,1,5,1,31410,2,0,7,7,2,1,1,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.164,0.04,0.312,1210.542477,0.164,0.04,0.312
31410,102,1,1.96,0,1.96,2.5,16.95,19,28,19,157,64,6,1,1,1,1,1,1,321,0,0,0,0,0,1,53,1,5,1,31410,2,0,7,7,2,1,1,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.03136,0.04,0.2712,1210.542477,0.03136,0.04,0.2712
31410,102,2,1.96,0,1.96,3.5,14.41,22,28,19,212,47,6,1,1,1,1,1,1,321,0,0,0,0,0,1,53,1,5,1,31410,2,0,7,7,2,1,1,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.03136,0.056,0.23056,1210.542477,0.03136,0.056,0.23056
31411,41,1,1.02,4,5.02,1.5,19.5,25,37,19,157,64,5,1,1,1,1,1,1,1768,0,0,0,0,1,0,39,1,6,1,31411,4,2,9,7,2,1,1,1,1,0,125000,1,0,1,0,1,0,0,0,0,0,1,125,62.5,0.04016,0.012,0.156,396.5003547,0.08032,0.024,0.312
31411,41,2,1.02,0,1.02,1.5,16.95,25,33,25,157,55,5,1,1,1,1,1,1,1768,0,0,0,0,1,0,39,1,6,1,31411,4,2,9,7,2,1,1,1,1,0,125000,1,0,1,0,1,0,0,0,0,0,1,125,62.5,0.00816,0.012,0.1356,396.5003547,0.01632,0.024,0.2712
31411,41,3,1.39,8,9.39,3.5,19.5,19,37,25,212,47,5,1,1,1,1,1,2,1768,0,0,0,0,1,0,39,1,6,1,31411,4,2,9,7,2,1,1,1,1,0,125000,1,0,1,0,1,0,0,0,0,0,1,125,62.5,0.07512,0.028,0.156,396.5003547,0.15024,0.056,0.312
31419,294,3,1.19,4,5.19,3.5,20.69,32,35,28,197,80,6,1,1,1,1,1,1,221,0,0,0,0,0,1,35,1,5,1,31419,4,2,8,8,2,1,1,1,1,0,72500,1,0,1,0,3,0,0,0,1,0,0,72.5,87.5,0.071586207,0.048275862,0.28537931,803.9064102,0.059314286,0.04,0.236457143
31419,294,2,1.19,4,5.19,3.5,20.69,28,35,28,266,59,6,1,1,1,1,1,1,221,0,0,0,0,0,1,35,1,5,1,31419,4,2,8,8,2,1,1,1,1,0,72500,1,0,1,0,3,0,0,0,1,0,0,72.5,87.5,0.071586207,0.048275862,0.28537931,803.9064102,0.059314286,0.04,0.236457143
31419,294,1,1.4,12,13.4,2.5,17.59,24,41,24,266,69,6,1,1,1,1,1,1,221,0,0,0,0,0,1,35,1,5,1,31419,4,2,8,8,2,1,1,1,1,0,72500,1,0,1,0,3,0,0,0,1,0,0,72.5,87.5,0.184827586,0.034482759,0.24262069,803.9064102,0.153142857,0.028571429,0.201028571
31794,1276,1,0.41,0,0.41,1.5,6.94,8,9,8,68,20,4,1,1,1,1,0,1,1055,0,0,0,1,0,0,31,1,5,1,31794,2,0,9,6,2,0,1,1,1,0,125000,1,1,0,0,2,0,1,0,0,0,0,125,42.5,0.00328,0.012,0.05552,241.2592073,0.009647059,0.035294118,0.163294118
31794,1276,2,0.55,0,0.55,2.5,5.9,6,10,8,68,18,4,1,1,1,1,0,1,1055,0,0,0,1,0,0,31,1,5,1,31794,2,0,9,6,2,0,1,1,1,0,125000,1,1,0,0,2,0,1,0,0,0,0,125,42.5,0.0044,0.02,0.0472,241.2592073,0.012941176,0.058823529,0.138823529
31794,1276,3,0.48,0,0.48,2.5,7.98,6,10,6,50,18,4,1,1,1,1,0,1,1055,0,0,0,1,0,0,31,1,5,1,31794,2,0,9,6,2,0,1,1,1,0,125000,1,1,0,0,2,0,1,0,0,0,0,125,42.5,0.00384,0.02,0.06384,241.2592073,0.011294118,0.058823529,0.187764706
31907,940,3,1.91,4,5.91,3.5,29.25,30,59,35,290,87,4,1,1,1,1,1,5,1253,0,0,0,1,0,0,33,1,5,1,31907,2,1,8,8,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.081517241,0.048275862,0.403448276,2405.216257,0.067542857,0.04,0.334285714
31907,940,1,2.24,4,6.24,1.5,21.62,40,51,35,247,87,4,1,1,1,1,1,5,1253,0,0,0,1,0,0,33,1,5,1,31907,2,1,8,8,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.086068966,0.020689655,0.298206897,2405.216257,0.071314286,0.017142857,0.247085714
31907,940,2,2.24,4,6.24,1.5,21.62,40,51,35,247,87,4,1,1,1,1,1,5,1253,0,0,0,1,0,0,33,1,5,1,31907,2,1,8,8,2,1,1,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.086068966,0.020689655,0.298206897,2405.216257,0.071314286,0.017142857,0.247085714
32025,595,2,1.21,8,9.21,1.5,19.49,25,33,22,157,64,1,1,1,1,1,1,4,1438,1,0,0,0,0,0,27,2,6,1,32025,4,3,7,7,5,1,1,1,0,0,62500,1,0,1,0,4,1,0,0,0,0,0,62.5,62.5,0.14736,0.024,0.31184,229.7104499,0.14736,0.024,0.31184
32025,1755,2,12.61,4,16.61,1.5,121.19,155,193,132,1096,445,3,1,1,1,1,1,1,811,0,0,1,0,0,0,45,2,6,1,32025,4,2,8,7,3,1,1,1,0,0,72500,1,0,1,0,6,0,0,0,0,1,0,72.5,62.5,0.229103448,0.020689655,1.671586207,229.7104499,0.26576,0.024,1.93904
32025,595,1,1.21,12,13.21,1.5,14.4,19,33,19,157,64,1,1,1,1,1,1,5,1438,1,0,0,0,0,0,27,2,6,1,32025,4,3,7,7,5,1,1,1,0,0,62500,1,0,1,0,4,1,0,0,0,0,0,62.5,62.5,0.21136,0.024,0.2304,229.7104499,0.21136,0.024,0.2304
32025,1755,1,12.61,8,20.61,2.5,105.38,132,262,178,1096,387,3,1,1,1,1,1,1,811,0,0,1,0,0,0,45,2,6,1,32025,4,2,8,7,3,1,1,1,0,0,72500,1,0,1,0,6,0,0,0,0,1,0,72.5,62.5,0.284275862,0.034482759,1.453517241,229.7104499,0.32976,0.04,1.68608
32025,595,3,1.42,0,1.42,2.5,14.4,19,28,25,212,55,1,1,1,1,1,1,3,1438,1,0,0,0,0,0,27,2,6,1,32025,4,3,7,7,5,1,1,1,0,0,62500,1,0,1,0,4,1,0,0,0,0,0,62.5,62.5,0.02272,0.04,0.2304,229.7104499,0.02272,0.04,0.2304
32025,1755,3,10.96,4,14.96,3.5,121.19,178,262,178,1483,329,3,1,1,1,1,1,5,811,0,0,1,0,0,0,45,2,6,1,32025,4,2,8,7,3,1,1,1,0,0,72500,1,0,1,0,6,0,0,0,0,1,0,72.5,62.5,0.206344828,0.048275862,1.671586207,229.7104499,0.23936,0.056,1.93904
32065,753,1,12.61,12,24.61,2.5,85.59,125,135,108,1038,230,3,1,1,1,1,1,1,1348,0,0,1,0,0,0,51,1,5,1,32065,3,1,11,7,2,1,1,1,1,0,225000,1,0,1,0,1,0,0,0,0,0,1,225,62.5,0.109377778,0.011111111,0.3804,1878.906026,0.39376,0.04,1.36944
32065,753,2,10.96,4,14.96,3.5,63.26,92,159,125,903,271,3,1,1,1,1,1,1,1348,0,0,1,0,0,0,51,1,5,1,32065,3,1,11,7,2,1,1,1,1,0,225000,1,0,1,0,1,0,0,0,0,0,1,225,62.5,0.066488889,0.015555556,0.281155556,1878.906026,0.23936,0.056,1.01216
